Levy,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Category_encoded,Leather_binary,Wheel_binary,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_fwd,Drive wheels_rwd,Doors_group_le_4
967.0,1996,1.1,220000,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.5,210000,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.6,123333,4,4,9,1,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.6,160000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.7,0,4,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1996,2.0,3018,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1996,2.5,5451812,6,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.4,270000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.6,150000,4,0,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.4,0,4,5,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.6,25000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.0,0,4,2,9,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1368.0,1996,1.6,275000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.6,11000,4,1,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.8,0,4,4,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.8,220000,4,4,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.0,0,4,4,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.0,150000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,2.0,0,4,0,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,3.5,186000,6,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
781.0,1996,2.8,0,6,4,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,1.8,250000,4,3,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,2.5,254000,4,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.6,220000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.5,230000,4,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.0,278000,6,5,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,2.5,232000,6,4,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,2.0,280000,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1996,1.6,30000,4,2,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.5,0,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.0,357806,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,1.6,220000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.6,211375,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.0,1111111,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.4,441745,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,2.5,25000,1,2,6,0,1,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.9,150000,5,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
781.0,1996,1.6,220000,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1996,1.8,40000000,4,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1996,2.0,1000,6,2,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1
781.0,1996,2.8,360000,6,0,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1996,1.6,1234,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1996,2.5,335000,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.6,200000,4,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5681.0,1996,2.4,169800,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1996,2.2,136000,4,0,9,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,2.5,188000,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0
781.0,1996,2.3,344000,4,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1996,1.8,11111,6,16,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.6,350000,4,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.4,0,4,6,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.3,100000,4,0,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.4,142000,4,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,1.6,15000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.8,270000,4,2,9,0,0,0,0,0,1,0,0,1,0,0,0,1,1
781.0,1997,1.8,0,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,5.0,167000,8,8,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.8,545654,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.0,200000,4,4,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,3.2,111111,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.6,777777777,4,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1
781.0,1997,2.2,111111,4,0,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.6,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.8,211000,4,2,9,1,1,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.4,11111,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.8,100000,6,10,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.8,11111111,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.0,0,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
5679.0,1997,2.4,230000,4,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,2.8,155000,4,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1
781.0,1997,3.2,170000,6,4,9,1,0,0,0,0,1,0,0,1,0,0,0,1,1
781.0,1997,1.8,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,2.5,225142,6,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.9,194000,4,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.0,2888,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.3,105000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,2.5,1000,4,0,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.0,290000,4,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,4.0,0,6,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,2.5,280000,2,2,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.5,250000,6,1,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.5,200000,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.0,80000,4,8,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,2.5,423232,6,10,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,1997,1.6,9300,4,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,1972,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,2.0,165000,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,2.0,0,4,2,10,0,0,0,0,0,1,0,0,1,0,0,0,1,1
781.0,1997,1.8,174000,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,170000,6,2,6,0,0,0,0,0,1,0,0,1,0,0,1,0,1
781.0,1997,2.0,14000,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.0,25000,6,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.6,294271,4,2,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.7,200000,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,1997,1.6,3568,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.6,0,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.6,0,4,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.7,213700,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,1.8,111111,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.5,0,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.9,111000,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.4,0,4,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,3.5,0,6,8,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,1997,2.8,455855,6,6,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.6,111111,6,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,1.6,0,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.8,585000,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.8,30000,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.6,180000,4,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,1.8,284000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.0,0,4,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.9,3333,6,2,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.5,400000,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,3.2,240000,6,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,2.0,0,2,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.2,300000,4,6,7,0,0,0,0,0,1,0,0,1,0,0,1,0,1
781.0,1997,2.0,180008,4,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,230000,4,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,1.6,111111,4,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.6,212000,4,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,1.8,245000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.6,131000,4,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.6,6666,4,4,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.5,396672,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,1.8,312000,4,6,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.8,160000,4,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.3,3250000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,3.5,368000,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,2.4,280000,6,4,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.0,312217,4,4,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
781.0,1997,1.0,111111,4,1,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.6,162000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,3.2,258000,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.4,0,4,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,25000,4,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.5,111111,6,4,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1
781.0,1997,1.4,220000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.6,2000,4,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.8,0,6,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,1.6,70000,4,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1997,2.8,278374,4,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1
781.0,1997,2.9,126405,8,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,3.2,180000,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,2.5,134080,4,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.5,0,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,3.2,280000,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,2.0,250000,4,6,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.8,200000,6,16,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.6,11000,4,8,9,1,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.8,999999999,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,204000,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,1.5,111111,4,4,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.0,200000,4,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1997,1.4,200000,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.8,183987,4,4,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,2.0,180000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.8,1000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,3.5,120000,4,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,1997,1.9,0,4,2,9,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.5,200000,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,1.6,0,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.0,200000,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.8,250000,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
5679.0,1997,2.4,60000,6,12,10,1,1,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,2.0,254680,4,4,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.4,300000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.0,206000,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.4,247586,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.8,1000,4,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,0.7,888,3,2,8,0,1,0,0,0,0,1,0,1,0,0,0,0,1
781.0,1997,1.6,3100,4,4,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.9,260000,4,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.8,159000,4,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
781.0,1997,1.8,196090,4,2,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1
781.0,1997,2.0,415386,4,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.7,218000,4,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1
781.0,1997,2.0,140000,4,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,1997,1.8,445908,4,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,1.8,13425,4,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.0,305125,4,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.2,296376,4,4,9,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.7,219000,4,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1
781.0,1997,1.6,180000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1366.0,1997,1.6,443033,4,2,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,1.3,4444,4,0,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.0,263000,6,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.8,0,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1997,2.8,180000,6,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,1.8,540000,4,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.8,219200,4,0,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1997,2.0,11111,4,4,9,1,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,2.3,111111,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1997,1.6,2000000,4,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
781.0,1997,2.4,130000,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,1.6,255000,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1997,1.8,0,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1997,2.5,11111,4,4,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1997,2.5,111111,6,12,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,1997,3.0,2150,6,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.0,0,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,2.4,777777,6,4,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,3.5,11000,6,4,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1
781.0,1998,2.4,358400,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,3.2,230000,4,4,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1
781.0,1998,1.5,300000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,2.0,180003,4,4,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.4,0,4,2,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1998,1.8,30000,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,1.8,200000,4,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,2.5,100000,6,6,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0
781.0,1998,3.5,212000,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,2.3,130000,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1998,2.0,300000,4,4,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.3,200000,4,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1998,2.2,30000,4,6,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0
781.0,1998,1.0,157000,4,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,1.6,200000,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,3.0,220000,6,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,2.5,1234,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,3.2,230000,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1998,3.2,0,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,1.6,214000,4,4,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,1.6,20400,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,2.5,0,4,2,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1
781.0,1998,1.6,225000,4,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1
781.0,1998,1.6,0,4,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,1.0,130000,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,1.8,333000,4,6,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.5,235000,4,4,6,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.8,299689,6,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,1998,1.4,0,4,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,2.3,300000,4,5,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0
781.0,1998,1.6,230000,4,4,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,3.0,160000,6,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1
781.0,1998,5.4,116800,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781.0,1998,4.7,404800,8,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,2.3,222000,4,4,7,1,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,3.2,0,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781.0,1998,3.4,262000,6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,1.8,0,4,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,2.0,123000,4,2,8,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,2.5,11111,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,3.2,220000,6,6,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1
781.0,1998,2.9,111111,5,1,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.8,0,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,1.5,11580,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0
781.0,1998,1.6,195256,4,4,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,2.5,1000,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.5,2222222,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.0,132085,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,2.8,123000,6,6,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,2.3,188000,4,6,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1
781.0,1998,1.6,260000,4,2,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,2.5,220000,6,0,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,1.8,240000,4,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.0,213000,4,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1525.0,1998,1.8,0,4,3,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1998,1.6,277545,4,4,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,3.0,1000,6,4,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.5,135000,6,2,10,0,1,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,1.8,250000,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
781.0,1998,2.8,124000,6,0,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,2.8,3200,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781.0,1998,1.4,0,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,1.6,3500,4,6,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,1.3,1000,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,1998,1.8,130000,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1685.0,1998,2.0,0,6,4,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1
781.0,1998,1.6,272000,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.5,320000,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1998,2.8,290000,6,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,1.6,299999,4,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
781.0,1998,1.9,0,4,4,9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,3.4,105498,6,8,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
781.0,1998,1.7,50000,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1
781.0,1998,2.9,270000,5,1,6,0,1,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.5,228000,4,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,2.0,20000,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781.0,1998,1.0,0,4,2,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,1.6,200000,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,1.6,30000,4,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,1.6,100000,4,4,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,1998,2.2,0,4,4,9,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,3.5,7563145,4,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,3.2,253000,6,6,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,1998,2.9,0,5,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,1998,1.7,0,4,2,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,1998,2.0,282099,4,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
